bedrooms,bathrooms,floors,yr_built,price
3,1.0,1.0,1959,2810000.0
4,1.5,1.0,1956,9760000.0
4,2.5,2.0,1995,4850000.0
3,2.5,2.0,1984,4290000.0
3,2.5,2.0,1990,7290000.0
3,2.5,2.0,2003,6250000.0
3,1.75,1.0,1987,2185000.0
3,1.0,1.0,1960,1750000.0
3,1.0,1.0,1938,4425000.0
3,2.0,2.0,1986,4800000.0
3,2.25,1.0,1965,7155000.0
3,1.75,1.0,1963,4325000.0
5,4.25,2.0,2005,8750000.0
5,2.75,2.0,1940,6050000.0
4,4.0,3.0,2002,16880000.0
3,2.25,1.0,1982,3180000.0
2,1.0,1.0,1947,3113000.0
5,2.75,1.0,1992,3250000.0
5,3.5,2.0,2008,7950000.0
4,2.25,1.0,1962,5580000.0
4,2.5,2.0,1995,3700000.0
4,2.5,2.0,1993,5988500.0
3,2.5,2.0,1994,5157000.0
3,2.5,2.0,2003,4580000.0
3,2.25,2.5,1985,5835000.0
4,2.5,2.0,2003,6537500.0
3,2.5,2.0,2011,2990000.0
5,3.0,1.0,1976,5320000.0
3,2.75,2.0,1985,8190000.0
4,2.25,1.0,1967,9450000.0
4,2.5,1.0,1983,6087000.0
4,2.0,1.0,1949,8120000.0
5,2.5,1.0,1959,4640000.0
4,2.5,2.0,1989,9500000.0
4,2.5,2.0,2005,7000000.0
3,1.0,1.0,1939,4350000.0
3,1.5,1.0,1954,2295000.0
3,3.0,1.5,1952,15750000.0
3,2.25,1.0,1963,2650000.0
2,2.0,1.0,1950,9950000.0
3,2.5,1.0,1975,5900000.0
4,2.75,2.0,1979,7400000.0
2,0.75,1.0,1909,3600000.0
4,2.0,1.0,1976,5485000.0
3,1.75,1.0,1920,5990000.0
3,1.75,1.0,1978,6150000.0
3,1.75,1.0,1988,2920000.0
4,2.5,2.0,1988,8990000.0
3,1.5,1.0,1912,5000000.0
3,2.5,1.5,2003,5800000.0
4,2.5,2.0,1998,5800000.0
3,1.0,1.0,1920,5940000.0
3,2.5,1.0,1981,5000000.0
4,2.5,1.0,1988,5500000.0
3,1.75,1.0,1993,2750000.0
3,2.25,2.0,1983,3900000.0
3,3.0,2.5,1910,12500000.0
3,2.25,2.0,1997,2500000.0
2,2.5,2.0,1979,4050000.0
3,1.0,1.0,1968,2139500.0
3,1.5,1.0,1963,2320000.0
3,1.0,1.0,1959,2070000.0
3,1.75,1.0,1988,3100000.0
3,2.5,3.0,1990,5400000.0
4,1.5,1.5,1920,7500000.0
4,2.5,2.0,2005,3925000.0
5,2.5,1.0,1962,3050000.0
3,2.5,2.0,1984,7350000.0
4,2.5,2.0,1990,5750000.0
2,1.0,1.0,1915,1750000.0
4,2.5,2.0,1984,2910000.0
4,2.5,2.0,1994,7915000.0
3,2.0,1.0,1951,4750000.0
2,1.0,1.0,1951,2389500.0
3,3.5,2.0,2000,4700000.0
4,1.75,1.0,1978,4200000.0
3,2.5,2.0,1996,4400000.0
4,1.75,1.5,1929,6560000.0
3,2.5,2.0,2001,5599500.0
2,2.0,1.0,1935,6000000.0
3,1.0,1.0,1972,2550000.0
4,1.5,1.5,1957,2107500.0
4,1.0,1.5,1909,4850000.0
3,2.5,2.0,1995,3900000.0
3,2.5,1.0,1970,4050000.0
4,1.0,1.5,1905,4625000.0
4,2.25,1.0,1978,4350000.0
3,2.5,2.0,2003,4400000.0
3,1.75,1.0,1978,2999500.0
2,1.5,2.0,1970,4400000.0
3,2.5,1.0,1975,3126200.0
3,1.5,1.0,1981,3725000.0
3,2.5,2.0,1994,2972620.0
4,3.0,1.0,1963,7350000.0
3,1.5,2.0,1922,4300000.0
2,1.75,1.5,1995,2410000.0
3,1.0,1.0,1969,2010000.0
2,1.0,1.0,1910,5700000.0
4,1.75,1.0,1967,5380000.0
3,2.5,2.0,2011,7290000.0
4,1.75,1.0,1955,3315000.0
2,1.0,1.0,1941,1107000.0
3,2.0,1.0,1996,2450000.0
3,1.75,1.0,1956,4270000.0
4,1.75,1.0,1953,6505000.0
2,1.0,1.0,1939,3359000.0
2,2.0,1.5,1939,5350000.0
5,2.0,1.0,1906,3600000.0
3,2.25,1.0,1968,2949000.0
2,1.0,1.0,1928,4600000.0
4,3.5,2.0,1990,17690000.0
2,1.0,1.0,1905,4630000.0
5,1.5,1.0,1962,3320000.0
4,2.0,1.0,1943,1995000.0
4,2.0,1.0,1943,2470000.0
4,2.5,2.0,1992,4425000.0
3,2.0,1.0,2007,6000000.0
3,2.5,2.0,2005,4490000.0
4,1.0,1.5,1926,7250000.0
3,1.0,1.0,1961,2150000.0
2,1.75,1.0,1948,5825000.0
4,2.25,2.0,1968,3050000.0
4,2.75,2.0,1959,7340000.0
3,2.0,1.0,1986,3000000.0
5,1.75,1.0,1960,5258880.0
4,2.5,1.5,1910,7110000.0
3,1.75,1.0,1978,3600000.0
5,2.5,2.0,1987,3570000.0
3,1.75,1.0,1960,2350000.0
3,1.75,1.0,1928,5500000.0
3,1.0,1.0,1957,3240000.0
3,2.0,1.0,1989,4200000.0
4,2.5,2.0,2003,4500000.0
5,3.5,2.0,2004,8250000.0
4,2.25,2.0,1998,2720000.0
3,2.0,1.5,1990,4810000.0
3,1.0,1.0,1927,5000000.0
2,1.5,1.0,1940,4480000.0
2,2.0,1.0,2004,4800000.0
3,2.5,2.0,2004,4750000.0
2,2.25,2.0,2005,4725000.0
4,2.25,1.0,1979,2910000.0
2,1.0,1.0,1950,2940000.0
4,2.5,1.0,1967,10130500.0
3,2.5,2.0,2002,4425000.0
2,1.0,1.0,1959,1700000.0
4,2.5,1.0,1968,15825000.0
3,2.25,2.0,1925,6650000.0
5,4.5,3.0,2000,16100000.0
2,1.75,1.0,1930,6750000.0
2,1.75,1.0,1957,2799000.0
4,1.5,1.5,1929,8750000.0
3,2.5,2.0,2005,5710000.0
3,1.0,1.5,1927,3200000.0
3,2.5,1.0,1986,5250000.0
8,2.75,1.0,1962,16500000.0
3,1.75,1.0,1942,1379000.0
3,2.25,2.0,1989,4400000.0
3,1.0,1.0,1945,3600000.0
4,1.5,1.0,1977,2710000.0
6,3.25,1.0,1967,4650000.0
4,2.5,2.0,2004,2800000.0
2,1.0,1.0,1942,2830000.0
3,1.0,1.0,1980,4115000.0
3,2.25,1.0,1967,2820000.0
3,2.5,2.5,2005,5350000.0
4,2.5,2.0,1943,5547290.0
4,2.5,2.0,1943,8680000.0
3,2.5,1.0,1991,4270000.0
4,1.75,1.0,1954,4550000.0
2,1.75,1.0,1953,5950000.0
4,2.5,2.0,2004,4000000.0
4,2.5,2.0,1997,7700000.0
4,2.75,2.0,1919,7425000.0
4,2.5,1.0,1973,12500000.0
3,2.0,1.0,1968,3750000.0
4,2.5,2.0,1960,15576000.0
4,2.0,1.0,1964,5450000.0
4,3.25,2.0,2003,10500000.0
3,1.75,1.0,1957,15650000.0
4,1.5,1.5,1970,1780000.0
3,1.75,1.0,1989,2625000.0
3,1.75,1.5,1900,7300000.0
5,1.75,1.0,1948,3950000.0
3,1.0,1.0,1959,3550000.0
3,2.5,2.0,1989,2999900.0
4,3.25,1.5,2001,11250000.0
4,2.25,2.0,1972,4250000.0
2,1.0,1.0,1951,3490000.0
4,1.75,1.0,1942,5549500.0
6,3.0,1.5,1913,3260000.0
4,1.75,1.0,1975,5800000.0
3,2.5,2.0,1977,6990000.0
3,2.75,1.0,1985,7570000.0
3,1.75,1.0,1965,3350000.0
3,2.0,1.0,1983,6600000.0
4,2.75,2.0,2005,5400000.0
5,2.25,2.0,1966,3200000.0
3,2.5,2.0,1994,2800000.0
3,2.0,1.0,1989,3240000.0
3,1.0,1.0,1967,3000000.0
3,1.75,2.0,1913,3600000.0
3,2.5,2.0,1987,6000000.0
4,1.75,1.0,1970,9500000.0
3,3.25,3.0,2014,5999500.0
4,1.0,1.0,1951,1900000.0
4,1.75,1.0,1970,3500000.0
3,1.0,1.5,1929,5220000.0
3,2.5,2.0,1992,8500000.0
3,1.0,1.0,1954,3080000.0
6,2.25,2.0,1907,10200000.0
3,1.0,1.5,1938,3975000.0
3,1.75,1.0,1977,1860000.0
5,3.0,1.0,1977,4365000.0
3,2.0,1.0,1928,7100000.0
5,3.25,2.0,1905,13786000.0
3,2.25,1.0,1957,4500000.0
4,2.75,1.0,1981,3750000.0
2,1.0,1.0,1960,3150000.0
3,1.0,1.5,1918,4675000.0
3,1.0,1.0,1959,3300000.0
3,2.5,1.5,1910,6650000.0
4,3.25,3.0,2013,7600000.0
3,1.75,2.0,2014,4690000.0
3,3.0,2.0,2000,4080000.0
3,2.75,1.0,1971,8510000.0
2,2.0,1.0,2007,4100000.0
2,1.0,1.0,1943,2350000.0
2,1.0,1.0,1916,2071000.0
4,2.5,1.0,1959,5600000.0
3,2.75,2.0,1984,9030000.0
3,1.75,2.0,1905,9985000.0
4,1.75,1.5,1959,2685000.0
2,1.75,1.0,1970,4949500.0
4,2.5,2.0,1999,11300000.0
3,2.0,1.0,1942,2500000.0
4,1.75,1.0,1971,4490000.0
3,2.25,1.0,1964,12250000.0
4,2.0,1.0,1966,3250000.0
5,3.0,1.0,1957,5060000.0
4,2.5,2.0,2003,7510000.0
3,2.5,2.0,1993,2800000.0
4,2.25,2.0,1988,11200000.0
3,1.75,1.0,1980,5800000.0
4,2.25,1.0,1963,6650000.0
4,2.5,2.0,1999,4500000.0
4,1.0,1.5,1942,3899000.0
3,1.0,1.0,1962,4270000.0
3,1.75,1.0,1983,2650000.0
3,1.5,2.0,1998,3980000.0
6,3.5,2.0,1941,3540000.0
4,2.5,2.0,1999,3399500.0
2,1.0,1.0,1948,3990000.0
2,2.0,1.0,1983,3250000.0
3,2.0,1.0,1955,9988000.0
4,2.5,1.5,1914,3500000.0
4,1.75,1.0,1967,10000000.0
3,2.5,2.0,2005,5610000.0
2,1.0,1.0,1926,2450000.0
2,1.0,1.0,1926,5700000.0
4,3.0,1.5,1931,8450000.0
4,2.5,2.0,1996,3145000.0
3,1.75,1.0,1981,6500000.0
2,1.0,1.0,1907,2980000.0
2,1.0,1.0,1904,5000000.0
4,2.5,2.0,1998,8700000.0
2,1.0,1.0,1942,2990000.0
3,2.25,1.0,1979,5270000.0
3,1.0,1.0,1966,4200000.0
3,2.5,2.0,1991,2900000.0
4,2.75,1.0,1951,16620000.0
3,1.75,1.0,1977,4999900.0
3,1.75,1.0,1943,3150000.0
4,2.25,2.0,1981,4250000.0
3,2.5,2.0,1987,6300000.0
3,1.75,1.5,1971,3650000.0
4,2.75,2.0,1901,7740000.0
3,1.5,1.0,1950,3688880.0
4,2.5,2.0,1994,3395000.0
4,1.75,1.0,1956,3449500.0
3,2.0,1.0,1952,4500000.0
4,2.75,2.0,2014,8149500.0
4,2.5,2.0,2003,2999000.0
3,2.0,1.0,1967,3150000.0
3,1.75,1.0,1970,8800000.0
3,1.5,1.0,1977,1950000.0
5,2.75,2.0,2001,9100000.0
5,2.5,2.0,2002,5400000.0
3,2.5,2.0,2005,3060000.0
4,2.25,1.0,1978,2720000.0
5,3.5,2.0,1950,12950000.0
3,1.75,1.0,1970,4500000.0
3,2.5,2.0,1993,4500000.0
4,1.0,1.5,1965,3100000.0
2,2.25,1.0,1954,5300000.0
4,2.5,2.0,1979,4350000.0
3,2.0,1.0,1948,4850000.0
3,1.5,2.0,1922,6900000.0
4,2.5,2.0,2008,3050000.0
3,1.75,1.0,1975,3000000.0
4,3.0,1.0,1993,2899500.0
3,2.5,2.0,1990,5750000.0
4,4.5,2.0,1993,18200000.0
3,1.5,1.0,1962,2190000.0
4,3.0,1.0,1948,2650000.0
5,3.25,2.0,2006,11050000.0
3,1.0,1.0,1943,2000000.0
4,2.75,1.0,1959,5450000.0
3,2.5,2.0,1991,3780000.0
2,1.75,1.0,1922,3880000.0
4,2.25,1.0,1959,4250000.0
2,1.5,2.0,2009,5360000.0
3,2.5,1.0,1937,11750000.0
3,2.5,2.0,2014,6299500.0
4,1.75,1.0,1955,4650000.0
4,2.25,1.0,1969,5450000.0
4,2.5,2.0,1979,5920000.0
4,2.0,1.0,1957,4460000.0
3,2.5,3.0,2004,3750000.0
5,2.5,2.0,2003,6325000.0
4,1.75,1.0,1974,4599500.0
4,2.5,2.0,1989,4850000.0
3,1.0,1.0,1965,2550000.0
3,2.0,1.0,1975,2517500.0
3,2.5,2.0,2001,7250000.0
3,3.25,3.0,2005,4600000.0
3,2.5,1.0,1981,6250000.0
3,1.75,1.0,1973,5300000.0
3,2.5,2.0,2002,3949500.0
4,1.75,1.0,1959,3249500.0
3,2.25,2.0,2003,3300000.0
4,1.75,1.0,1986,2200000.0
3,3.25,2.0,1980,6850000.0
3,2.25,1.0,1972,5000000.0
4,2.75,1.0,1965,3680000.0
3,2.25,2.0,1990,8250000.0
6,1.75,1.0,1900,6600000.0
3,1.75,1.0,1971,2530000.0
4,2.75,1.0,1953,3925000.0
3,1.75,2.0,1978,6050000.0
3,1.0,1.0,1969,2150000.0
4,2.5,2.0,1985,6500000.0
4,2.0,2.0,1922,8775000.0
3,1.0,1.0,1961,2325000.0
2,2.0,2.0,2003,2340000.0
3,1.75,1.0,1970,3800000.0
5,2.25,1.0,1983,4200000.0
3,1.0,1.0,1978,3999500.0
3,2.5,1.0,1969,2567500.0
3,2.5,2.0,1984,5350000.0
3,2.0,2.0,1979,5150000.0
4,1.75,1.0,1953,7700000.0
3,2.5,1.0,1996,2560000.0
3,1.0,1.0,1940,4899000.0
3,1.5,1.0,1978,1650000.0
3,1.5,1.0,1962,2200000.0
4,2.5,2.0,1991,5750000.0
3,2.5,2.0,2004,3750000.0
3,1.75,2.0,1977,4222500.0
3,1.75,1.0,1981,4200000.0
4,2.5,2.0,1993,6080000.0
3,2.25,1.5,1921,6200000.0
3,2.5,2.0,1983,8500000.0
4,2.5,1.0,1974,4630000.0
5,1.75,1.0,1954,7500000.0
3,3.25,2.0,1989,10700000.0
3,2.0,1.0,1986,2900000.0
4,1.75,1.0,1947,5250000.0
3,2.25,2.0,1986,3190000.0
6,4.5,2.0,1980,5925000.0
3,2.5,2.0,1977,3500000.0
3,1.75,1.0,1973,4549000.0
4,2.25,2.0,1992,2720000.0
3,1.0,1.0,1961,3575000.0
3,1.75,1.0,1954,2850000.0
4,2.0,1.0,1994,2800000.0
4,1.5,1.0,1928,4770000.0
3,2.25,2.0,1982,7500000.0
4,2.5,2.0,1907,5950000.0
3,2.25,3.0,2001,5250000.0
3,1.75,1.0,1966,3190000.0
3,2.0,1.0,1986,2250000.0
4,2.5,1.0,1958,4850000.0
3,1.0,1.5,1908,3410000.0
3,3.25,2.0,2014,6740000.0
3,2.5,2.0,2003,4422500.0
4,2.25,2.0,1977,5910000.0
3,2.0,1.0,1998,2760000.0
3,2.5,1.0,1988,3940000.0
3,2.5,1.0,2001,3550000.0
3,2.5,1.0,1963,2600000.0
3,2.75,1.0,1987,3000000.0
3,2.75,1.0,1987,3100000.0
3,1.0,1.0,1976,2090000.0
3,2.0,1.0,1985,3449500.0
5,2.0,1.0,1951,2300000.0
3,1.75,1.0,1978,3369500.0
3,2.75,1.0,1948,7000000.0
3,2.0,1.0,1987,2300000.0
4,2.5,2.0,1994,4435000.0
4,2.5,2.0,1994,4710000.0
3,2.25,1.0,1962,5950000.0
3,1.0,1.5,1929,4700000.0
4,1.75,1.0,1975,6000000.0
4,3.75,2.5,1997,13810000.0
3,1.75,1.0,1985,4278000.0
4,2.0,1.0,1965,4450000.0
3,1.75,1.0,1953,3820000.0
3,1.5,1.0,1989,5770000.0
3,2.5,2.0,1990,4270000.0
3,1.0,1.0,1962,2550000.0
3,1.0,1.0,1961,2400000.0
5,3.25,1.5,1939,12345800.0
4,1.75,1.0,1955,4350000.0
3,1.75,1.0,1949,14500000.0
4,3.0,2.0,2002,4250000.0
2,1.0,1.0,1923,3930000.0
4,1.0,1.0,1959,2649500.0
4,2.5,2.0,1987,7465000.0
3,1.0,1.0,1956,4500000.0
3,2.0,1.0,1983,2299500.0
2,1.0,1.0,1933,4250000.0
4,2.5,2.0,1923,25550000.0
4,3.5,1.5,1993,14000000.0
3,2.25,2.0,1984,7530000.0
2,1.0,1.0,1943,3100000.0
2,1.0,1.0,1949,3950000.0
3,2.5,1.0,1985,7250000.0
4,3.0,2.0,1964,2950000.0
3,1.75,1.0,1967,2250000.0
3,3.25,3.0,2001,16990000.0
3,2.25,1.0,1979,4310000.0
3,2.5,1.0,1998,3585000.0
2,1.0,1.0,1907,5950000.0
4,2.5,2.0,2000,4680000.0
4,1.0,1.0,1962,2600000.0
3,2.0,1.5,1955,3750000.0
3,2.5,2.0,2003,2950000.0
4,2.5,1.0,1986,4039000.0
3,1.75,1.0,1956,2699500.0
3,3.5,2.0,1998,6400000.0
3,1.0,1.0,1966,2210000.0
3,1.75,1.0,1987,2550000.0
4,2.5,2.0,2008,3000000.0
3,2.25,1.0,1973,2700000.0
4,1.75,1.0,1947,5750000.0
3,1.5,1.0,1968,2469000.0
2,2.5,2.0,2006,6350000.0
3,2.0,1.0,1900,4500000.0
3,1.0,1.0,1968,2150000.0
3,3.5,2.0,2004,7850000.0
4,3.0,1.0,1977,5225000.0
2,1.5,2.0,1978,1500000.0
2,1.75,1.0,1946,1999500.0
4,4.25,2.0,1989,30000000.0
3,2.0,2.0,1999,3799000.0
4,2.5,2.0,2006,9500000.0
6,2.75,2.0,1909,8650000.0
3,1.75,1.0,1961,7850000.0
3,2.25,1.0,1968,2457000.0
3,2.25,1.0,1961,9510000.0
3,1.75,1.0,1951,4999500.0
3,1.75,1.0,1989,2570000.0
3,2.0,1.5,1900,5490000.0
3,2.75,2.0,1980,16000000.0
5,3.75,3.0,1983,14000000.0
3,2.0,1.5,1927,6190000.0
5,3.0,1.0,1993,3110000.0
5,2.25,1.0,1960,6000000.0
4,3.5,2.0,2008,10800000.0
2,1.0,1.0,1949,4360000.0
2,1.0,1.0,1941,2050000.0
3,2.25,1.0,1962,5140000.0
2,2.5,2.0,2006,5300000.0
5,2.5,2.0,2006,5110000.0
4,1.75,2.0,1962,21000000.0
5,2.5,2.0,2005,3700000.0
4,1.75,1.0,1943,5000000.0
4,2.5,2.0,1998,7100000.0
1,1.0,1.0,1911,2700000.0
3,1.75,1.5,1959,4150000.0
5,4.5,2.0,2003,18000000.0
3,1.75,1.0,1967,2360000.0
2,2.5,2.0,2004,2780000.0
3,2.25,1.0,1954,3120000.0
3,2.25,1.0,1954,5390000.0
3,3.0,2.0,1983,4980000.0
4,3.0,2.0,1991,8570000.0
3,1.75,1.0,1978,7800000.0
3,2.0,1.0,1938,6500000.0
4,1.75,1.0,1973,5595000.0
2,1.0,1.0,1948,2199500.0
4,2.25,2.0,1977,6715000.0
4,2.5,2.0,1999,8130000.0
3,2.25,1.0,1965,1820000.0
2,1.0,1.0,1913,2037000.0
4,1.75,1.5,1902,7400000.0
2,1.0,1.0,1942,2300000.0
3,1.0,1.0,1955,1280000.0
3,1.0,1.0,1952,3450000.0
4,2.5,2.0,2005,6630000.0
3,2.5,2.0,1983,3299500.0
3,2.25,3.0,1999,10475000.0
3,1.75,1.0,1926,4023000.0
4,2.5,1.5,1922,4920000.0
4,2.5,1.0,2006,4480000.0
3,1.0,1.0,1955,2730000.0
3,1.0,1.0,1948,3350000.0
3,3.75,1.5,1927,6950000.0
3,1.0,1.0,1948,2790000.0
2,1.75,1.0,1929,4850000.0
4,2.5,2.0,1966,3830000.0
4,2.5,2.0,1995,4900000.0
2,1.5,2.0,1990,2400000.0
2,1.0,1.0,1943,2850000.0
3,1.5,2.0,1977,5249500.0
4,2.5,2.0,1985,7290000.0
3,1.75,1.0,1960,4600000.0
3,1.5,1.5,1904,6875000.0
5,2.75,1.0,1972,11680000.0
4,2.25,2.0,1979,8250000.0
2,2.5,2.0,2003,3149500.0
3,2.0,1.0,1956,4700000.0
3,1.5,1.0,1958,5000000.0
3,1.5,1.5,1925,3130000.0
2,1.0,1.0,1926,4450000.0
4,1.75,1.0,1967,3000000.0
4,2.5,1.5,1912,6195000.0
3,1.5,1.0,1983,3050000.0
3,2.5,3.0,2007,8740000.0
3,2.0,2.0,1991,4775000.0
3,2.0,1.0,1926,7000000.0
4,3.5,2.0,2005,5150000.0
4,2.5,2.0,1991,5900000.0
3,1.75,1.0,1981,2050000.0
3,3.25,2.0,1987,3100000.0
2,2.25,2.0,1987,4425000.0
4,3.5,2.0,2000,10785000.0
4,2.5,2.0,1980,5300000.0
4,1.75,1.0,1950,3435000.0
4,1.75,1.5,1911,3349000.0
4,1.75,1.0,1969,5443000.0
3,2.5,2.0,2001,3700000.0
3,1.75,1.0,1994,2450000.0
4,1.75,1.5,1928,5350000.0
2,1.0,1.0,1946,2020000.0
4,2.25,2.0,1938,4900000.0
4,1.5,2.0,1929,6515000.0
4,2.5,1.0,1961,2700000.0
3,3.5,2.0,1999,11640000.0
2,1.5,2.0,2007,2890000.0
3,1.5,1.0,1977,2400000.0
3,1.75,1.0,1940,7900000.0
3,2.25,2.0,1995,3500000.0
3,3.5,2.0,2006,2469500.0
3,1.0,1.0,1952,4000000.0
4,2.5,2.0,2003,5330000.0
3,1.0,1.0,1962,1984000.0
4,2.5,2.0,2007,4950000.0
4,2.5,2.0,1990,8620000.0
4,2.5,2.0,1990,8700000.0
4,1.75,1.0,1966,8750000.0
6,3.5,2.0,1979,3170000.0
4,2.75,2.0,1991,3250000.0
2,1.5,1.5,1907,6150000.0
4,2.5,2.0,1992,3349500.0
3,2.5,2.0,1989,7750000.0
4,2.5,1.0,1967,6000000.0
3,1.75,1.5,1931,5650000.0
2,1.0,1.0,1942,2925000.0
3,2.25,1.0,1968,8250000.0
3,2.5,2.0,2000,4950000.0
3,1.5,2.0,1941,5250000.0
1,1.0,1.0,1910,4386000.0
3,2.25,1.0,1984,5070000.0
3,1.75,1.0,1967,2759000.0
4,2.5,2.0,2000,11700000.0
4,1.75,1.0,1957,2750000.0
3,0.75,1.0,1923,3550000.0
4,2.0,1.0,1968,2330000.0
3,2.5,1.5,1918,6660000.0
4,2.5,1.0,1979,3175000.0
4,2.0,1.0,1989,4200000.0
4,2.0,2.0,1942,2900000.0
3,2.0,1.0,1952,3200000.0
3,2.5,2.0,2004,6500000.0
3,1.75,1.0,1967,3250000.0
3,1.0,1.0,1917,1650000.0
3,1.75,1.0,1961,5000000.0
4,1.5,1.0,1964,4430000.0
3,1.5,1.0,1963,2134000.0
4,1.75,1.0,1964,4800000.0
4,2.25,1.0,1978,2750000.0
3,2.5,2.0,2000,2998800.0
3,3.5,2.0,2014,4999500.0
5,3.0,1.0,1972,17050000.0
4,2.75,1.0,1960,5500000.0
4,2.5,2.0,2003,3000000.0
3,1.75,1.0,1948,9200000.0
4,3.25,2.0,2001,23000000.0
4,2.75,1.5,1928,6200000.0
3,1.0,1.0,1959,2535000.0
4,2.75,1.5,1926,9780000.0
4,2.5,2.0,1979,3875000.0
3,1.0,1.0,1948,3250000.0
3,2.5,3.0,2008,5680000.0
4,2.5,2.0,1996,5250000.0
3,2.5,2.0,1996,5600000.0
3,2.5,2.0,2008,3940000.0
2,1.0,1.0,1916,4849500.0
3,2.75,1.0,1956,12950000.0
3,2.5,2.0,1999,3150000.0
4,2.25,1.0,1993,5900000.0
1,1.0,1.0,1947,1060000.0
3,2.5,2.0,1994,7510000.0
2,1.0,1.0,1908,4740000.0
2,2.0,1.0,1927,1890000.0
3,2.5,2.0,2002,4405000.0
3,2.5,2.0,1979,10170000.0
2,2.0,1.0,2010,5890000.0
3,2.25,2.0,1986,2730000.0
3,3.25,1.0,1962,9500000.0
2,1.5,2.0,1967,2777000.0
3,2.25,2.0,1984,2999000.0
3,1.0,1.0,1959,2350000.0
2,2.0,2.0,1952,4640000.0
3,1.75,1.0,1988,2810000.0
3,1.0,1.5,1951,3200000.0
4,2.0,2.0,1997,2820000.0
4,1.75,1.0,1972,7450000.0
3,1.75,1.0,1980,2450000.0
3,1.75,1.0,1980,2500000.0
3,2.5,2.0,2005,4700000.0
3,3.5,2.0,2007,2166500.0
3,1.0,1.0,1975,4400000.0
4,2.5,2.0,1989,5900000.0
5,2.5,1.0,1975,9350000.0
3,3.5,2.0,2000,8480000.0
5,4.25,2.0,2000,8275000.0
6,3.0,2.0,1919,11250000.0
2,2.25,1.0,2011,6300000.0
5,1.0,1.5,1962,3400000.0
4,2.75,1.0,1968,5700000.0
4,4.0,2.0,1993,27500000.0
4,2.5,1.0,1976,5145000.0
2,1.0,1.0,1940,3600000.0
4,1.5,1.0,1943,2289000.0
3,2.75,2.0,2008,6600000.0
4,2.5,2.0,2000,6470000.0
3,1.75,1.0,1976,3660000.0
5,1.75,1.0,1962,3540000.0
4,3.5,2.0,1937,8500000.0
3,2.5,2.0,1989,4967000.0
3,2.0,1.0,1965,3000000.0
3,1.0,1.0,1961,3900000.0
3,2.25,2.0,1985,3500000.0
3,2.25,2.0,1985,5610000.0
3,1.75,1.0,1954,4750000.0
3,1.5,2.0,2007,2750000.0
3,1.75,1.0,1980,2900000.0
3,2.5,1.0,1993,1990000.0
4,2.5,2.0,2001,2799000.0
4,2.25,2.0,1940,16550000.0
3,2.5,1.0,1978,4050000.0
4,2.25,1.0,1977,6150000.0
3,1.75,1.0,1978,2680000.0
4,1.5,1.5,1955,4510000.0
2,2.75,1.0,2012,8500000.0
5,2.25,2.0,1968,11800000.0
2,1.0,1.0,1941,2450000.0
2,1.75,1.0,1912,4500000.0
3,3.5,2.0,2002,3703500.0
3,2.5,3.0,2004,5430000.0
2,2.0,1.0,1942,2650000.0
3,2.5,2.0,2001,4970000.0
4,2.25,1.0,1979,4190000.0
4,2.5,2.0,1989,5458000.0
3,1.0,1.0,1977,4030000.0
3,2.0,1.5,1959,1950000.0
4,2.5,2.0,1925,11250000.0
5,1.75,1.0,1977,2550000.0
2,1.5,1.0,1951,5000000.0
4,2.75,1.0,1960,8550000.0
4,2.0,1.5,1920,3900000.0
3,2.0,1.0,1956,3390000.0
4,3.5,2.0,1905,13250000.0
4,1.5,1.0,1962,4299000.0
3,1.5,1.0,1975,3709000.0
3,1.0,1.0,1952,4575000.0
4,2.5,2.0,1999,4990000.0
2,1.0,1.0,1947,2250000.0
3,1.75,1.0,1950,6150000.0
2,1.5,3.0,2001,4550000.0
3,1.0,1.0,1940,4580000.0
3,2.25,1.0,1974,5800000.0
5,4.5,2.0,2008,9660000.0
4,1.75,1.0,1954,2400000.0
1,1.0,1.0,1949,2290500.0
3,2.25,3.0,2004,3285000.0
3,1.5,1.0,1964,3190000.0
4,2.0,1.5,1945,6500000.0
3,2.5,2.0,1996,3985000.0
1,1.0,1.0,1931,2500000.0
3,2.0,1.0,1968,8150000.0
3,2.75,2.0,1995,10650000.0
3,2.25,2.0,1981,5100000.0
2,1.75,1.0,1947,1560000.0
4,2.75,2.0,1998,2545000.0
3,2.5,1.0,1960,7600000.0
3,2.5,2.0,1994,2100000.0
3,2.5,2.0,1991,3499500.0
3,2.0,2.5,1942,6760000.0
4,3.5,2.0,2006,4750000.0
4,2.75,1.5,1931,8800000.0
4,3.25,2.0,1997,12090000.0
3,1.5,1.0,1958,4200000.0
3,1.0,1.0,1951,6070000.0
4,1.75,2.0,1981,4750000.0
2,1.75,1.0,1916,3950000.0
4,1.75,1.0,1954,6500000.0
5,2.75,1.0,1966,6250000.0
3,3.0,2.0,1995,8490000.0
3,1.5,1.0,1951,4299500.0
3,2.5,2.0,2002,8250000.0
2,1.0,1.0,1916,5050000.0
2,1.0,2.0,2008,2650000.0
3,1.0,1.0,1954,2830000.0
3,2.75,1.0,1979,5600000.0
4,2.5,2.0,1987,7650000.0
5,2.75,1.0,1975,6100000.0
3,2.5,1.0,1996,5890000.0
3,1.0,1.5,1900,1925000.0
3,3.25,1.0,1995,32000000.0
3,1.0,1.0,1940,5500000.0
2,1.5,1.5,1928,4600000.0
